교차로,접근로,이동류,시,혼잡률,평균교통량,표본,임계값
미금역사거리,청송마을 사거리 방면,직진,15,0.63,646.1,475,35
미금역사거리,청송마을 사거리 방면,직진,16,1.89,697.4,477,35
미금역사거리,청송마을 사거리 방면,직진,17,6.71,766.3,477,35
미금역사거리,청송마을 사거리 방면,직진,18,16.14,774.5,477,35
미금역사거리,청송마을 사거리 방면,직진,19,1.05,756.3,477,35
미금역사거리,청송마을 사거리 방면,직진,20,0.42,589.3,477,35
미금역사거리,청송마을 사거리 방면,직진,21,0.0,501.3,477,35
미금역사거리,청송마을 사거리 방면,직진,22,0.0,528.3,477,35
미금역사거리,청송마을 사거리 방면,직진,23,0.21,295.1,476,35
오리삼거리,농수산물센터 방면,우회전,0,0.0,36.1,437,35
오리삼거리,농수산물센터 방면,우회전,1,0.0,25.1,419,35
오리삼거리,농수산물센터 방면,우회전,2,0.0,20.3,386,35
오리삼거리,농수산물센터 방면,우회전,3,0.0,14.8,310,35
오리삼거리,농수산물센터 방면,우회전,4,0.0,22.4,391,35
오리삼거리,농수산물센터 방면,우회전,5,0.0,54.3,428,35
오리삼거리,농수산물센터 방면,우회전,6,0.0,131.8,449,35
오리삼거리,농수산물센터 방면,우회전,7,0.0,282.1,470,35
오리삼거리,농수산물센터 방면,우회전,8,0.0,340.2,471,35
오리삼거리,농수산물센터 방면,우회전,9,0.0,287.2,471,35
오리삼거리,농수산물센터 방면,우회전,10,0.0,211.1,471,35
오리삼거리,농수산물센터 방면,우회전,11,0.0,175.9,472,35
오리삼거리,농수산물센터 방면,우회전,12,0.0,194.2,471,35
오리삼거리,농수산물센터 방면,우회전,13,0.0,220.1,469,35
오리삼거리,농수산물센터 방면,우회전,14,0.0,207.3,471,35
오리삼거리,농수산물센터 방면,우회전,15,0.0,201.8,471,35
오리삼거리,농수산물센터 방면,우회전,16,0.0,195.0,473,35
오리삼거리,농수산물센터 방면,우회전,17,0.0,204.2,472,35
오리삼거리,농수산물센터 방면,우회전,18,0.0,190.4,469,35
오리삼거리,농수산물센터 방면,우회전,19,0.0,155.8,468,35
오리삼거리,농수산물센터 방면,우회전,20,0.0,124.0,463,35
오리삼거리,농수산물센터 방면,우회전,21,0.22,106.1,461,35
오리삼거리,농수산물센터 방면,우회전,22,0.22,84.2,458,35
오리삼거리,농수산물센터 방면,우회전,23,0.0,52.9,449,35
오리삼거리,농수산물센터 방면,직진,0,0.43,189.4,460,35
오리삼거리,농수산물센터 방면,직진,1,0.66,138.6,453,35
오리삼거리,농수산물센터 방면,직진,2,0.88,90.2,452,35
오리삼거리,농수산물센터 방면,직진,3,0.44,71.7,451,35
오리삼거리,농수산물센터 방면,직진,4,0.44,95.6,455,35
오리삼거리,농수산물센터 방면,직진,5,0.0,204.6,459,35
오리삼거리,농수산물센터 방면,직진,6,0.0,589.1,468,35
오리삼거리,농수산물센터 방면,직진,7,1.27,1360.5,472,35
오리삼거리,농수산물센터 방면,직진,8,2.12,1426.8,472,35
오리삼거리,농수산물센터 방면,직진,9,0.0,1197.9,472,35
오리삼거리,농수산물센터 방면,직진,10,0.0,926.8,471,35
오리삼거리,농수산물센터 방면,직진,11,0.0,756.2,472,35
오리삼거리,농수산물센터 방면,직진,12,0.0,700.8,471,35
오리삼거리,농수산물센터 방면,직진,13,0.0,777.3,470,35
오리삼거리,농수산물센터 방면,직진,14,0.0,779.6,471,35
오리삼거리,농수산물센터 방면,직진,15,0.21,777.0,471,35
오리삼거리,농수산물센터 방면,직진,16,0.0,813.4,473,35
오리삼거리,농수산물센터 방면,직진,17,0.0,811.8,472,35
오리삼거리,농수산물센터 방면,직진,18,0.0,706.6,472,35
오리삼거리,농수산물센터 방면,직진,19,0.0,587.3,471,35
오리삼거리,농수산물센터 방면,직진,20,0.0,495.3,472,35
오리삼거리,농수산물센터 방면,직진,21,0.0,502.8,471,35
오리삼거리,농수산물센터 방면,직진,22,0.0,412.8,472,35
오리삼거리,농수산물센터 방면,직진,23,0.0,299.9,470,35
오리삼거리,오리교1사거리 방면,우회전,0,0.0,64.1,430,35
오리삼거리,오리교1사거리 방면,우회전,1,0.24,44.2,424,35
오리삼거리,오리교1사거리 방면,우회전,2,0.24,30.9,417,35
오리삼거리,오리교1사거리 방면,우회전,3,0.0,24.5,409,35
오리삼거리,오리교1사거리 방면,우회전,4,0.0,35.1,422,35
오리삼거리,오리교1사거리 방면,우회전,5,0.22,39.7,447,35
오리삼거리,오리교1사거리 방면,우회전,6,0.22,81.4,457,35
오리삼거리,오리교1사거리 방면,우회전,7,0.22,120.4,457,35
오리삼거리,오리교1사거리 방면,우회전,8,0.22,138.7,453,35
오리삼거리,오리교1사거리 방면,우회전,9,0.86,137.4,464,35
오리삼거리,오리교1사거리 방면,우회전,10,1.28,130.9,467,35
오리삼거리,오리교1사거리 방면,우회전,11,1.5,130.0,467,35
오리삼거리,오리교1사거리 방면,우회전,12,1.5,128.0,466,35
오리삼거리,오리교1사거리 방면,우회전,13,0.64,129.6,467,35
오리삼거리,오리교1사거리 방면,우회전,14,0.86,128.2,467,35
오리삼거리,오리교1사거리 방면,우회전,15,1.5,130.4,466,35
오리삼거리,오리교1사거리 방면,우회전,16,1.07,135.3,468,35
오리삼거리,오리교1사거리 방면,우회전,17,6.2,156.1,468,35
오리삼거리,오리교1사거리 방면,우회전,18,13.06,139.3,467,35
오리삼거리,오리교1사거리 방면,우회전,19,6.91,105.2,463,35
오리삼거리,오리교1사거리 방면,우회전,20,5.95,94.8,454,35
오리삼거리,오리교1사거리 방면,우회전,21,3.07,91.1,456,35
오리삼거리,오리교1사거리 방면,우회전,22,1.77,82.5,452,35
오리삼거리,오리교1사거리 방면,우회전,23,0.22,79.8,449,35
오리삼거리,오리교1사거리 방면,좌회전,0,0.0,40.9,464,35
오리삼거리,오리교1사거리 방면,좌회전,1,0.0,25.6,453,35
오리삼거리,오리교1사거리 방면,좌회전,2,0.0,17.2,396,35
오리삼거리,오리교1사거리 방면,좌회전,3,0.0,14.9,380,35
오리삼거리,오리교1사거리 방면,좌회전,4,0.24,18.3,420,35
오리삼거리,오리교1사거리 방면,좌회전,5,0.22,43.1,457,35
오리삼거리,오리교1사거리 방면,좌회전,6,0.21,104.5,467,35
오리삼거리,오리교1사거리 방면,좌회전,7,0.21,152.9,467,35
오리삼거리,오리교1사거리 방면,좌회전,8,0.21,179.3,467,35
오리삼거리,오리교1사거리 방면,좌회전,9,0.21,194.5,467,35
오리삼거리,오리교1사거리 방면,좌회전,10,0.0,216.5,467,35
오리삼거리,오리교1사거리 방면,좌회전,11,0.0,232.0,467,35
오리삼거리,오리교1사거리 방면,좌회전,12,0.0,213.1,466,35
오리삼거리,오리교1사거리 방면,좌회전,13,0.0,192.5,467,35
오리삼거리,오리교1사거리 방면,좌회전,14,0.0,213.8,467,35
오리삼거리,오리교1사거리 방면,좌회전,15,0.43,226.9,466,35
오리삼거리,오리교1사거리 방면,좌회전,16,0.64,237.9,468,35
오리삼거리,오리교1사거리 방면,좌회전,17,0.85,211.1,468,35
오리삼거리,오리교1사거리 방면,좌회전,18,4.5,155.8,467,35
오리삼거리,오리교1사거리 방면,좌회전,19,0.21,135.6,467,35
오리삼거리,오리교1사거리 방면,좌회전,20,0.0,135.7,467,35
오리삼거리,오리교1사거리 방면,좌회전,21,0.0,124.1,467,35
오리삼거리,오리교1사거리 방면,좌회전,22,0.0,97.8,467,35
오리삼거리,오리교1사거리 방면,좌회전,23,0.21,66.0,467,35
오리삼거리,오리역 방면,좌회전,0,6.8,21.7,103,35
오리삼거리,오리역 방면,좌회전,1,21.43,23.5,28,35
오리삼거리,오리역 방면,좌회전,2,14.29,20.3,21,35
오리삼거리,오리역 방면,좌회전,3,11.11,15.0,18,35
오리삼거리,오리역 방면,좌회전,4,2.65,14.9,264,35
오리삼거리,오리역 방면,좌회전,5,0.54,36.3,371,35
오리삼거리,오리역 방면,좌회전,6,0.27,50.0,368,35
오리삼거리,오리역 방면,좌회전,7,0.51,88.7,391,35
오리삼거리,오리역 방면,좌회전,8,0.51,107.6,391,35
오리삼거리,오리역 방면,좌회전,9,0.0,74.2,382,35
오리삼거리,오리역 방면,좌회전,10,0.0,68.7,385,35
오리삼거리,오리역 방면,좌회전,11,0.0,78.9,388,35
오리삼거리,오리역 방면,좌회전,12,0.0,87.6,391,35
오리삼거리,오리역 방면,좌회전,13,0.0,94.5,395,35
오리삼거리,오리역 방면,좌회전,14,0.0,105.4,396,35
오리삼거리,오리역 방면,좌회전,15,0.0,106.1,391,35
오리삼거리,오리역 방면,좌회전,16,0.52,96.8,385,35
오리삼거리,오리역 방면,좌회전,17,0.26,105.0,390,35
오리삼거리,오리역 방면,좌회전,18,1.29,100.6,389,35
오리삼거리,오리역 방면,좌회전,19,0.26,83.2,391,35
오리삼거리,오리역 방면,좌회전,20,0.52,57.8,383,35
오리삼거리,오리역 방면,좌회전,21,0.27,51.6,374,35
오리삼거리,오리역 방면,좌회전,22,0.54,45.4,371,35
오리삼거리,오리역 방면,좌회전,23,3.72,23.7,296,35
오리삼거리,오리역 방면,직진,0,0.44,210.6,455,35
오리삼거리,오리역 방면,직진,1,0.44,117.4,454,35
오리삼거리,오리역 방면,직진,2,0.22,72.7,452,35
오리삼거리,오리역 방면,직진,3,0.22,56.5,449,35
오리삼거리,오리역 방면,직진,4,0.44,63.3,450,35
오리삼거리,오리역 방면,직진,5,0.44,139.3,455,35
오리삼거리,오리역 방면,직진,6,1.32,355.4,454,35
오리삼거리,오리역 방면,직진,7,1.77,654.6,452,35
오리삼거리,오리역 방면,직진,8,5.53,794.4,452,35
오리삼거리,오리역 방면,직진,9,2.87,736.8,453,35
오리삼거리,오리역 방면,직진,10,2.21,749.4,453,35
오리삼거리,오리역 방면,직진,11,3.96,787.9,455,35
오리삼거리,오리역 방면,직진,12,6.39,807.7,454,35
오리삼거리,오리역 방면,직진,13,9.03,841.1,454,35
오리삼거리,오리역 방면,직진,14,16.52,874.1,454,35
오리삼거리,오리역 방면,직진,15,24.89,917.5,454,35
오리삼거리,오리역 방면,직진,16,25.88,998.1,456,35
오리삼거리,오리역 방면,직진,17,50.55,1064.9,455,35
오리삼거리,오리역 방면,직진,18,80.48,978.5,456,35
오리삼거리,오리역 방면,직진,19,34.07,939.3,455,35
오리삼거리,오리역 방면,직진,20,13.82,775.7,456,35
오리삼거리,오리역 방면,직진,21,10.53,673.1,456,35
오리삼거리,오리역 방면,직진,22,4.62,637.0,455,35
오리삼거리,오리역 방면,직진,23,1.76,354.7,455,35
동막교사거리,경기고속삼거리 방면,우회전,0,0.0,24.3,333,40
동막교사거리,경기고속삼거리 방면,우회전,1,0.0,15.3,269,40
동막교사거리,경기고속삼거리 방면,우회전,2,0.0,12.7,116,40
동막교사거리,경기고속삼거리 방면,우회전,3,0.0,11.8,111,40
동막교사거리,경기고속삼거리 방면,우회전,4,0.0,26.3,347,40
동막교사거리,경기고속삼거리 방면,우회전,5,0.0,53.6,360,40
동막교사거리,경기고속삼거리 방면,우회전,6,0.0,73.3,362,40
동막교사거리,경기고속삼거리 방면,우회전,7,0.0,104.1,376,40
동막교사거리,경기고속삼거리 방면,우회전,8,0.0,101.6,377,40
동막교사거리,경기고속삼거리 방면,우회전,9,0.0,100.9,380,40
동막교사거리,경기고속삼거리 방면,우회전,10,0.0,99.2,380,40
동막교사거리,경기고속삼거리 방면,우회전,11,0.0,104.9,380,40
동막교사거리,경기고속삼거리 방면,우회전,12,0.0,105.0,378,40
동막교사거리,경기고속삼거리 방면,우회전,13,0.0,115.0,376,40
동막교사거리,경기고속삼거리 방면,우회전,14,0.0,111.3,376,40
동막교사거리,경기고속삼거리 방면,우회전,15,0.0,107.1,377,40
동막교사거리,경기고속삼거리 방면,우회전,16,0.0,108.4,378,40
동막교사거리,경기고속삼거리 방면,우회전,17,0.0,118.0,373,40
동막교사거리,경기고속삼거리 방면,우회전,18,0.0,107.2,376,40
동막교사거리,경기고속삼거리 방면,우회전,19,0.0,92.4,374,40
동막교사거리,경기고속삼거리 방면,우회전,20,0.0,86.2,369,40
동막교사거리,경기고속삼거리 방면,우회전,21,0.0,79.9,371,40
동막교사거리,경기고속삼거리 방면,우회전,22,0.0,69.6,369,40
동막교사거리,경기고속삼거리 방면,우회전,23,0.0,39.5,360,40
동막교사거리,경기고속삼거리 방면,좌회전,0,0.0,26.4,335,40
동막교사거리,경기고속삼거리 방면,좌회전,1,0.0,14.4,248,40
동막교사거리,경기고속삼거리 방면,좌회전,2,1.0,12.1,100,40
동막교사거리,경기고속삼거리 방면,좌회전,3,0.0,11.0,45,40
동막교사거리,경기고속삼거리 방면,좌회전,4,0.0,12.7,182,40
동막교사거리,경기고속삼거리 방면,좌회전,5,0.0,20.7,326,40
동막교사거리,경기고속삼거리 방면,좌회전,6,0.0,54.6,358,40
동막교사거리,경기고속삼거리 방면,좌회전,7,0.0,99.4,376,40
동막교사거리,경기고속삼거리 방면,좌회전,8,0.53,120.7,379,40
동막교사거리,경기고속삼거리 방면,좌회전,9,0.0,127.7,380,40
동막교사거리,경기고속삼거리 방면,좌회전,10,0.0,122.8,380,40
동막교사거리,경기고속삼거리 방면,좌회전,11,0.0,133.9,380,40
동막교사거리,경기고속삼거리 방면,좌회전,12,0.0,137.0,379,40
동막교사거리,경기고속삼거리 방면,좌회전,13,0.0,140.8,377,40
동막교사거리,경기고속삼거리 방면,좌회전,14,0.0,149.2,377,40
동막교사거리,경기고속삼거리 방면,좌회전,15,0.0,150.0,379,40
동막교사거리,경기고속삼거리 방면,좌회전,16,0.0,162.4,378,40
동막교사거리,경기고속삼거리 방면,좌회전,17,0.0,174.9,379,40
동막교사거리,경기고속삼거리 방면,좌회전,18,0.0,141.0,377,40
동막교사거리,경기고속삼거리 방면,좌회전,19,0.0,108.3,368,40
동막교사거리,경기고속삼거리 방면,좌회전,20,0.0,87.1,366,40
동막교사거리,경기고속삼거리 방면,좌회전,21,0.0,81.0,363,40
동막교사거리,경기고속삼거리 방면,좌회전,22,0.0,64.8,359,40
동막교사거리,경기고속삼거리 방면,좌회전,23,0.0,45.7,355,40
동막교사거리,경기고속삼거리 방면,직진,0,0.0,28.1,336,40
동막교사거리,경기고속삼거리 방면,직진,1,0.0,16.3,284,40
동막교사거리,경기고속삼거리 방면,직진,2,0.0,12.9,144,40
동막교사거리,경기고속삼거리 방면,직진,3,1.61,12.1,62,40
동막교사거리,경기고속삼거리 방면,직진,4,0.0,13.6,244,40
동막교사거리,경기고속삼거리 방면,직진,5,0.0,32.6,345,40
동막교사거리,경기고속삼거리 방면,직진,6,0.0,62.9,357,40
동막교사거리,경기고속삼거리 방면,직진,7,0.0,108.2,377,40
동막교사거리,경기고속삼거리 방면,직진,8,0.0,150.1,381,40
동막교사거리,경기고속삼거리 방면,직진,9,0.0,108.8,380,40
동막교사거리,경기고속삼거리 방면,직진,10,0.0,112.5,381,40
동막교사거리,경기고속삼거리 방면,직진,11,0.26,123.5,382,40
동막교사거리,경기고속삼거리 방면,직진,12,0.0,127.1,380,40
동막교사거리,경기고속삼거리 방면,직진,13,0.0,136.4,378,40
동막교사거리,경기고속삼거리 방면,직진,14,0.0,146.1,376,40
동막교사거리,경기고속삼거리 방면,직진,15,0.0,166.7,377,40
동막교사거리,경기고속삼거리 방면,직진,16,0.0,181.0,381,40
동막교사거리,경기고속삼거리 방면,직진,17,0.0,204.0,383,40
동막교사거리,경기고속삼거리 방면,직진,18,0.52,184.8,382,40
동막교사거리,경기고속삼거리 방면,직진,19,0.0,160.9,374,40
동막교사거리,경기고속삼거리 방면,직진,20,0.0,125.8,373,40
동막교사거리,경기고속삼거리 방면,직진,21,0.0,111.3,365,40
동막교사거리,경기고속삼거리 방면,직진,22,0.0,95.1,361,40
동막교사거리,경기고속삼거리 방면,직진,23,0.0,57.9,357,40
동막교사거리,동막교삼거리 방면,우회전,0,0.0,18.4,356,40
동막교사거리,동막교삼거리 방면,우회전,1,0.0,13.7,276,40
동막교사거리,동막교삼거리 방면,우회전,2,0.0,11.1,65,40
동막교사거리,동막교삼거리 방면,우회전,3,0.0,12.0,171,40
